loss_value
0.9822823
0.9822823
0.9822823
0.9822823
0.9822823
0.9822823
0.9822823
0.8534441
0.79204994
0.79204994
0.79204994
0.79204994
0.79204994
0.79204994
0.78127265
0.78127265
0.77767193
0.7714352
0.7714352
0.7714352
0.76865536
0.76865536
0.76865536
0.7679213
0.76747054
0.7668905
0.7662183
0.7662183
0.76521856
0.76387906
0.76363695
0.76363695
0.76363695
0.76363695
0.76363695
0.7635987
0.7635987
0.76342803
0.76342803
0.76342803
0.762972
0.762972
0.762972
0.7628729
0.76280296
0.76277995
0.76277995
0.76275617
0.76273704
0.7624872
0.7624872
0.7624872
0.7624872
0.7624872
0.7623788
0.7623788
0.76236475
0.7622435
0.7620158
0.7616249
0.76129746
0.76129746
0.7610499
0.7610499
0.76080835
0.76080835
0.7600387
0.7600387
0.7592386
0.7592386
0.7592386
0.7592386
0.7588463
0.7588463
0.7588463
0.7588463
0.7588463
0.7588463
0.7588444
0.7588444
0.7587714
0.7587714
0.7587708
0.7587708
0.7587584
0.7586988
0.75867975
0.75867975
0.75771505
0.75771505
0.75771505
0.7576932
0.7576932
0.7576932
0.7576679
0.7576636
0.7576636
0.7576636
0.7576428
0.7576428
0.7576428
